F15-15-mod
 1.00000     0.00080
 0.98742     0.00456
 0.97717     0.00627
 0.96693     0.00939
 0.95668     0.01223
 0.94643     0.01491
 0.93618     0.01776
 0.92593     0.02068
 0.91568     0.02366
 0.90543     0.02653
 0.89519     0.02943
 0.88494     0.03246
 0.87469     0.03540
 0.86444     0.03746
 0.85419     0.04090
 0.84394     0.04368
 0.83370     0.04604
 0.82345     0.04828
 0.81320     0.05024
 0.80295     0.05217
 0.79270     0.05390
 0.78245     0.05568
 0.77221     0.05734
 0.76196     0.05892
 0.75171     0.06047
 0.74146     0.06192
 0.73121     0.06346
 0.72096     0.06507
 0.71071     0.06641
 0.70047     0.06766
 0.69022     0.06889
 0.67997     0.06998
 0.66972     0.07108
 0.65947     0.07211
 0.64922     0.07310
 0.63898     0.07407
 0.62873     0.07500
 0.61848     0.07577
 0.60823     0.07656
 0.59798     0.07747
 0.58773     0.07800
 0.57748     0.07847
 0.56724     0.07918
 0.55699     0.07964
 0.54674     0.08015
 0.53649     0.08056
 0.52624     0.08083
 0.51599     0.08119
 0.50575     0.08150
 0.49550     0.08174
 0.48525     0.08196
 0.47500     0.08202
 0.46475     0.08203
 0.45450     0.08199
 0.44425     0.08201
 0.43401     0.08197
 0.42376     0.08208
 0.41351     0.08187
 0.40326     0.08155
 0.39301     0.08160
 0.38276     0.08138
 0.37252     0.08098
 0.36227     0.08069
 0.35202     0.08034
 0.34177     0.07990
 0.33152     0.07950
 0.32127     0.07898
 0.31102     0.07836
 0.30078     0.07787
 0.29053     0.07720
 0.28028     0.07637
 0.27003     0.07572
 0.25978     0.07491
 0.24953     0.07399
 0.23929     0.07297
 0.22904     0.07202
 0.21879     0.07111
 0.20854     0.07010
 0.19845     0.06900
 0.18804     0.06769
 0.17780     0.06636
 0.16755     0.06514
 0.15730     0.06376
 0.14705     0.06228
 0.13680     0.06052
 0.12655     0.05879
 0.11630     0.05696
 0.10606     0.05489
 0.09581     0.05286
 0.08556     0.05049
 0.07531     0.04796
 0.06506     0.04523
 0.05481     0.04207
 0.04457     0.03848
 0.03432     0.03437
 0.02407     0.02954
 0.01382     0.02316
 0.00706     0.01664
 0.00267     0.00958
 0.00001     0.00086
 0.00131    -0.00477
 0.00630    -0.01364
 0.01382    -0.02005
 0.02407    -0.02603
 0.03432    -0.03085
 0.04457    -0.03469
 0.05481    -0.03815
 0.06506    -0.04113
 0.07531    -0.04373
 0.08556    -0.04608
 0.09581    -0.04809
 0.10606    -0.04991
 0.11630    -0.05197
 0.12655    -0.05362
 0.13680    -0.05486
 0.14705    -0.05627
 0.15730    -0.05757
 0.16755    -0.05864
 0.17780    -0.05968
 0.18804    -0.06069
 0.19829    -0.06159
 0.20854    -0.06253
 0.21879    -0.06319
 0.22904    -0.06402
 0.23929    -0.06477
 0.24953    -0.06534
 0.25978    -0.06587
 0.27003    -0.06643
 0.28028    -0.06701
 0.29053    -0.06726
 0.30078    -0.06773
 0.31102    -0.06807
 0.32127    -0.06829
 0.33152    -0.06854
 0.34177    -0.06852
 0.35202    -0.06848
 0.36227    -0.06844
 0.37252    -0.06846
 0.38276    -0.06845
 0.39301    -0.06840
 0.40326    -0.06831
 0.41351    -0.06798
 0.42376    -0.06789
 0.43401    -0.06761
 0.44425    -0.06707
 0.45450    -0.06660
 0.46475    -0.06607
 0.47500    -0.06560
 0.48525    -0.06487
 0.49550    -0.06413
 0.50575    -0.06344
 0.51599    -0.06259
 0.52624    -0.06164
 0.53649    -0.06064
 0.54674    -0.05955
 0.55699    -0.05845
 0.56724    -0.05723
 0.57748    -0.05591
 0.58773    -0.05475
 0.59814    -0.05344
 0.60823    -0.05185
 0.61848    -0.05032
 0.62873    -0.04862
 0.63898    -0.04696
 0.64922    -0.04528
 0.65947    -0.04351
 0.66972    -0.04160
 0.67997    -0.03970
 0.69022    -0.03781
 0.70047    -0.03582
 0.71071    -0.03370
 0.72096    -0.03141
 0.73121    -0.02911
 0.74146    -0.02685
 0.75171    -0.02465
 0.76196    -0.02244
 0.77221    -0.02023
 0.78245    -0.01798
 0.79270    -0.01575
 0.80295    -0.01349
 0.81320    -0.01117
 0.82345    -0.00886
 0.83370    -0.00633
 0.84394    -0.00408
 0.85419    -0.00177
 0.86444     0.00011
 0.87469     0.00167
 0.88494     0.00245
 0.89519     0.00302
 0.90543     0.00369
 0.91568     0.00414
 0.92593     0.00414
 0.93618     0.00397
 0.94643     0.00337
 0.95668     0.00254
 0.96693     0.00173
 0.97717     0.00128
 0.98742     0.00093
 1.00000     0.00080
